id,name,year_birth,year_death,dinasty
46869,Mary  Russell,,1914.0,Russell
46870,Harriet Agnes Elliot,,1896.0,Elliot
46871,Charles  Elliot,1818.0,1895.0,Elliot
46872,Edward Southwell Russell,1855.0,1894.0,Russell
46873,Charles Somerset Russell,1857.0,1886.0,Russell
46874,Maud Clara Russell,,1947.0,Russell
46875,Katherine  Russell,,1950.0,Russell
46876,Hilda  Balfour,,1895.0,Balfour
46877,Charles  Balfour,,,Balfour
46878,Jack Southwell Russell,1884.0,1909.0,Russell
46879,Evelyn Victoria Anne Chandler,,,Chandler
46880,Walter Robert Chandler,,,Chandler
46881,Edward Southwell Russell,1907.0,1982.0,Russell
46882,Diana Katherine Russell,1909.0,,Russell
46883,Arthur Roy Stock,,,Stock
46884,George Vernon Tate,,1955.0,Tate
46885,George Booth Tate,,,Tate
46886,Dorothy Evelyn Meyrick,,,Meyrick
46887,John Edward Southwell Russell,1928.0,,Russell
46888,William Southwell Russell,1930.0,,Russell
46889,Bridget Jennifer Robertson,,,Robertson
46890,Duncan  Robertson,,,Robertson
46891,Jean Brodie Henderson,,,Henderson
46892,Neil Brodie Henderson,,,Henderson
46893,Isabel  Glen,,,Glen
46894,John  Glen,,,Glen
46895,Walter  Ogilvy,,,Ogilvy
46896,David  Ogilvy,,,Ogilvy
46897,Alexander  Ogilvy,,,Ogilvy
46898,Patrick  Ogilvy,,,Ogilvy
46899,George  Ogilvy,,,Ogilvy
46900,James  Ogilvy,,,Ogilvy
46901,Isabel  Sinclair,,,Sinclair
46902,John  Sinclair,,,Sinclair
46903,James  Ogilvy,,,Ogilvy
46904,Walter  Ogilvy,,,Ogilvy
46905,Margaret  Innes,,,Innes
46906,Margaret  Chaumes,,1532.0,Chaumes
46907,James  Ogilvy,,1505.0,Ogilvy
46908,Alexander  Ogilvy,,,Ogilvy
46909,Elizabeth  Ogilvy,,,Ogilvy
46910,James  Abernethy,,1505.0,Abernethy
46911,Alexander  Abernethy,,1527.0,Abernethy
46912,Margaret  Abernethy,,,Abernethy
46913,Janet  Abernethy,,,Abernethy
46914,Elizabeth  Abernethy,,,Abernethy
46915,Helen  Abernethy,,,Abernethy
46916,William  Ogilvy,,,Ogilvy
46917,Elizabeth  Gordon,,,Gordon
46918,James  Ogilvy,,,Ogilvy
46919,Janet  Gordon,,,Gordon
46920,Robert  Gordon,,,Gordon
46921,Marion  Livingstone,,,Livingstone
46922,Alexander  Ogilvy,,1562.0,Ogilvy
46923,Barbara  Ogilvy,,,Ogilvy
46924,Walter  Ogilvy,,,Ogilvy
46925,John  Parton,,,Parton
46926,Elizabeth  Barlow,,,Barlow
46927,John  Forbes,,1547.0,Forbes
46928,Robert  Elphinstone,,1602.0,Elphinstone
46929,Michael  Elphinstone,,,Elphinstone
46930,William  Elphinstone,,,Elphinstone
46931,Marjory  Elphinstone,,,Elphinstone
46932,Margaret  Drummond,,,Drummond
46933,Alexander  Elphinstone,1552.0,1638.0,Elphinstone
46934,James  Elphinstone,,1612.0,Elphinstone
46935,Agnes  Elphinstone,,,Elphinstone
46936,Christian  Ogilvy,,,Ogilvy
46937,Alexander  Ogilvy,,,Ogilvy
46938,Annw  Ogilvy,,,Ogilvy
46939,George  Ogilvy,,1732.0,Ogilvy
46940,Margaret  Ogilvy,,1757.0,Ogilvy
46941,Ludovic Colquhoun Grant,1707.0,1773.0,Grant
46942,James  Grant,1738.0,1811.0,Grant
46943,Penuel  Grant,,1835.0,Grant
46944,Anne Hope Grant,,1797.0,Grant
46945,Helen  Grant,,1832.0,Grant
46946,Jean  Duff,,1805.0,Duff
46947,Alexander  Duff,,,Duff
46948,Lewis Alexander Grant-Ogilvy,1767.0,1840.0,Grant-Ogilvy
46949,James Thomas Grant,1776.0,1804.0,Grant
46950,Francis William Ogilvy-Grant,1778.0,1853.0,Ogilvy-Grant
46951,Robert Henry Grant,1783.0,1862.0,Grant
46952,Alexander Hope Grant,1784.0,1793.0,Grant
46953,Anne Margaret Grant,,1827.0,Grant
46954,Margaret  Grant,,,Grant
46955,Jane  Grant,,1809.0,Grant
46956,Penuel  Grant,,1844.0,Grant
46957,Christina Teresa Grant,,1793.0,Grant
46958,Magdalene  Grant,,,Grant
46959,Mary Sophia Grant,,1788.0,Grant
46960,Mary Anne Dunn,1795.0,1840.0,Dunn
46961,John Charles Dunn,,,Dunn
46962,James  Ogilvy-Grant,1812.0,1815.0,Ogilvy-Grant
46963,Francis William Ogilvy-Grant,1814.0,1840.0,Ogilvy-Grant
46964,John Charles Ogilvy-Grant,1815.0,1881.0,Ogilvy-Grant
46965,James  Ogilvy-Grant,1817.0,1888.0,Ogilvy-Grant
46966,Lewis Alexander Ogilvy-Grant,1820.0,1902.0,Ogilvy-Grant
46967,George Henry Essex Ogilvy-Grant,1825.0,1875.0,Ogilvy-Grant
46968,Edward Alexander Ogilvy-Grant,1833.0,1844.0,Ogilvy-Grant
46969,Jane  Ogilvy-Grant,,1861.0,Ogilvy-Grant
46970,Louisa Emma Maunsell,1818.0,1884.0,Maunsell
46971,Robert George Maunsell,,,Maunsell
46972,Godfrey Hugh Massy,,1862.0,Massy
46973,Caroline  Stewart,1830.0,1911.0,Stewart
46974,Ian Charles Ogilvy-Grant,1851.0,1884.0,Ogilvy-Grant
46975,Caroline Louisa Evans,,1850.0,Evans
46976,Eyre  Evans,1773.0,1856.0,Evans
46977,Francis William Ogilvy-Grant,1847.0,1888.0,Ogilvy-Grant
46978,Constance Helena Abercromby,,1872.0,Abercromby
46979,Robert  Abercromby,,,Abercromby
46980,Robert Abercromby Grant,1855.0,1925.0,Grant
46981,Georgina Adelaide Walker,,1903.0,Walker
46982,Frederick Nathaniel Walker,,,Walker
46983,William  Stuart,,,Stuart
46984,Anne Trevor Corry (Nina) Evans,1847.0,1935.0,Evans
46985,George  Evans,1809.0,1898.0,Evans
46986,Eyre  Evans,,,Evans
46987,Thomas  Evans,,1753.0,Evans
46988,Mary  Waller,,1762.0,Waller
46989,James  Waller,,,Waller
46990,Thomas Waller Evans,,1797.0,Evans
46991,Anna  Maunsell,,1857.0,Maunsell
46992,Robert  Maunsell,,,Maunsell
46993,Eyre  Evans,1806.0,1852.0,Evans
46994,Robert Maunsell Evans,1808.0,1890.0,Evans
46995,Thomas Williams Evans,1815.0,1882.0,Evans
46996,John Freke Evans,1817.0,1892.0,Evans
46997,Henry Frederick Evans,1821.0,1904.0,Evans
46998,Anna Maria Evans,,,Evans
46999,Elizabeth  Evans,,1922.0,Evans
47000,Louisa Barbara Corry,,1890.0,Corry
47001,Trevor  Corry,,,Corry
47002,Eyre Frederick FitzGeorge Evans,1842.0,,Evans
47003,Trevor Corry Evans,1850.0,1927.0,Evans
47004,George Maurice Evans,1955.0,1944.0,Evans
47005,James  Ogilvie-Grant,1876.0,1915.0,Ogilvie-Grant
47006,Trevor  Grant,1879.0,,Grant
47007,John Charles Grant,1887.0,1893.0,Grant
47008,Caroline Louisa Grant,1877.0,1945.0,Grant
47009,Sydney Montagu Grant,1882.0,1944.0,Grant
47010,Ina Eleanor Grant,1882.0,1893.0,Grant
47011,Nina Geraldine Grant,1884.0,1951.0,Grant
47012,(Mary Elizabeth) Nina Townend,,,Townend
47013,Joseph Henry Townend,,,Townend
47014,Nina Caroline Ogilvie-Grant,1906.0,1969.0,Ogilvie-Grant
47015,Derek H Ogilvie-Grant-Studely-Herbert,,1960.0,Ogilvie-Grant-Studely-Herbert
47016,John Tatchell Studley,,,Studley
47017,Beatrice Frances De Chair,,,Chair
47018,Dudley Raikes De Chair,,,Chair
47019,Ian Derek Francis Ogilvie-Grant,1939.0,,Ogilvie-Grant
47020,Pauline Anne Ogilvie-Grant,1944.0,,Ogilvie-Grant
47021,Mary Dawn Mackenzie Illingworth,,,Illingworth
47022,Henry George Coates Illingworth,,,Illingworth
47023,Leila  Refaat,,,Refaat
47024,Mahmoud  Refaat,,,Refaat
47025,James Andrew Ogilvie-Grant,1963.0,,Ogilvie-Grant
47026,Edward  van Cutsem,,,Cutsem
47027,James  Dalrymple,,1625.0,Dalrymple
47028,Janet  Kennedy,,1663.0,Kennedy
47029,Fergus  Kennedy,,,Kennedy
47030,Fergus  Kennedy,,,Kennedy
47031,Hugh  Campbell,,,Campbell
47032,James  Dalrymple,1619.0,1695.0,Dalrymple
47033,Margaret  Ross,,1692.0,Ross
47034,James  Ross,,,Ross
47035,John  Dalrymple,1673.0,1747.0,Dalrymple
47036,James  Dalrymple,,1719.0,Dalrymple
47037,Hew  Dalrymple,,1737.0,Dalrymple
47038,Thomas  Dalrymple,,,Dalrymple
47039,William  Dalrymple,,1744.0,Dalrymple
47040,George  Dalrymple,,1745.0,Dalrymple
47041,Eleanor  Campbell,,1759.0,Campbell
47042,James  Primrose,,1706.0,Primrose
47043,Penelope  Dumfries,,,Dumfries
47044,William  Dalrymple,1699.0,1768.0,Dalrymple
47045,James  Dalrymple,,1760.0,Dalrymple
47046,Anne  Gordon,,,Gordon
47047,Anne  Duff,,,Duff
47048,William  Duff,,,Duff
47049,Euphame  Myrton,,1761.0,Myrton
47050,Andrew  Myrton,,,Myrton
47051,John  Dalrymple,,1789.0,Dalrymple
47052,William  Dalrymple,1735.0,1807.0,Dalrymple
47053,Margaret  Middleton,,1798.0,Middleton
47054,George  Middleton,,,Middleton
47055,John  Dalrymple,1749.0,1821.0,Dalrymple
47056,Marianne Dorothy Harland,,1735.0,Harland
47057,Robert  Harland,,,Harland
47058,John William Henry Dalrymple,1784.0,1840.0,Dalrymple
47059,Johanna  Gordon,,1847.0,Gordon
47060,Charles  Gordon,,,Gordon
47061,Catherine  Dundas,,,Dundas
47062,James  Dundas,,,Dundas
47063,Esther  Cunningham,,,Cunningham
47064,John  Cunningham,,,Cunningham
47065,James  Fletcher,,,Fletcher
47066,Jane  Halkett,,,Halkett
47067,John  Dalrymple,,1743.0,Dalrymple
47068,Elizabeth  Fletcher,,,Fletcher
47069,Sidney  Sinclair,,1759.0,Sinclair
47070,John  Sinclair,,,Sinclair
47071,William  Dalrymple,1704.0,1771.0,Dalrymple
47072,Agnes  Crawford,,1755.0,Crawford
47073,William  Crawford,,,Crawford
47074,John  Hamilton-Dalrymple-Macgill,1726.0,1810.0,Hamilton-Dalrymple-Macgill
47075,William  Dalrymple,,,Dalrymple
47076,Anne  Philp,,,Philp
47077,James  Dalrymple,,1800.0,Dalrymple
47078,Samuel  Dalrymple,1760.0,1832.0,Dalrymple
47079,Jane  Dalrymple,,1826.0,Dalrymple
47080,Wemyss  Dalrymple,,1804.0,Dalrymple
47081,Thomas Hamilton Makgill,,,Makgill
47082,Elizabeth Hamilton Makgill,,,Makgill
47083,John Hamilton Dalrymple,1771.0,1853.0,Dalrymple
47084,North Hamilton Dalrymple,1776.0,1864.0,Dalrymple
47085,Elizabeth  Hamilton-Dalrymple-Macgill,,1832.0,Hamilton-Dalrymple-Macgill
47086,Jane  Hamilton-Dalrymple-Macgill,,1833.0,Hamilton-Dalrymple-Macgill
47087,Martha  Hamilton-Dalrymple-Macgill,,1811.0,Hamilton-Dalrymple-Macgill
47088,Harriet  Johnson,,1823.0,Johnson
47089,Robert Augustus Johnson,,,Johnson
47090,Adamina  Duncan,1783.0,1857.0,Duncan
47091,Margaret  Penny,,1828.0,Penny
47092,James  Penny,,,Penny
47093,Anne Hamilton Dalrymple,,1919.0,Dalrymple
47094,Agnes Hamilton Dalrymple,,1900.0,Dalrymple
47095,Margaret Penny Hamilton Dalrymple,,1888.0,Dalrymple
47096,Martha Willett Dalrymple,1790.0,1869.0,Dalrymple
47097,George  Dalrymple,,,Dalrymple
47098,George Grey Hamilton Dalrymple,1832.0,1900.0,Dalrymple
47099,Alison Mary Deirdre Reid,,,Reid
47100,Ronald William Reid,,,Reid
47101,Harry Ronald Neil Primrose,1967.0,,Primrose
47102,Archibald  Primrose,1616.0,1679.0,Primrose
47103,Elizabeth  Keith,,,Keith
47104,James  Keith,,,Keith
47105,James  Primrose,1645.0,,Primrose
47106,Gilbert  Primrose,,1731.0,Primrose
47107,Margaret  Primrose,,1690.0,Primrose
47108,Catherine  Primrose,,,Primrose
47109,Agnes  Gray,,,Gray
47110,William  Gray,,,Gray
47111,John (James) Dundas,,,Dundas
47112,Grisel  Primrose,1661.0,1723.0,Primrose
47113,Mary  Scott,,,Scott
47114,Mary  Primrose,,1708.0,Primrose
47115,Archibald  Primrose,,1716.0,Primrose
47116,Hugh  Primrose,,1741.0,Primrose
47117,Anne  Drelincourt,,1775.0,Drelincourt
47118,Peter  Drelincourt,,,Drelincourt
47119,William  Mure,,,Mure
47120,Jean  Mure,,,Mure
47121,John  Boyle,,1685.0,Boyle
47122,Marion  Steuart,,,Steuart
47123,Walter  Steuart,,,Steuart
47124,Gavin  Ralston,,,Ralston
47125,John  Boyle,1688.0,1740.0,Boyle
47126,Helenor  Morison,1695.0,1770.0,Morison
47127,William  Morison,,,Morison
47128,John  Boyle,1714.0,1775.0,Boyle
47129,Patrick  Boyle,1717.0,1798.0,Boyle
47130,Elizabeth  Ross,,1791.0,Ross
47131,George  Ross,,,Ross
47132,Elizabeth  Boyle,,1801.0,Boyle
47133,John  Boyle,1789.0,1818.0,Boyle
47134,James  Boyle-Carr,1792.0,1869.0,Boyle-Carr
47135,Julia  Sinclair,1796.0,1868.0,Sinclair
47136,John  Sinclair,1954.0,1835.0,Sinclair
47137,George Frederick Boyle,1825.0,1890.0,Boyle
47138,Diana  Boyle,,1877.0,Boyle
47139,Georgina Ann Hay-Mackenzie,,1895.0,Hay-Mackenzie
47140,Edward  Hay-Mackenzie,,1814.0,Hay-Mackenzie
47141,Montagu  Abercromby,1835.0,1931.0,Abercromby
47142,George Ralph Abercromby,,,Abercromby
47143,Muriel Louisa Diana Boyle,1872.0,1915.0,Boyle
47144,Agnes  Mure,,1758.0,Mure
47145,William  Mure,,,Mure
47146,Elizabeth  Dunlop,,1832.0,Dunlop
47147,Alexander  Dunlop,,,Dunlop
47148,David  Boyle,1772.0,1853.0,Boyle
47149,Helen  Boyle,,1805.0,Boyle
47150,Elizabeth  Boyle,,1856.0,Boyle
47151,Elizabeth  Montgomerie,,1822.0,Montgomerie
47152,Elizabeth  Taylor,,1839.0,Taylor
47153,John  Taylor,,,Taylor
47154,William  Montgomerie,1789.0,1852.0,Montgomerie
47155,Alexander  Montgomerie,1790.0,1836.0,Montgomerie
47156,Hugh  Montgomerie,1792.0,1864.0,Montgomerie
47157,Hamilla  Montgomerie,,1852.0,Montgomerie
47158,Patrick  Boyle,1806.0,1874.0,Boyle
47159,Alexander  Boyle,1810.0,1884.0,Boyle
47160,John  Boyle,1819.0,1907.0,Boyle
47161,William  Boyle,1821.0,1874.0,Boyle
47162,Elizabeth  Boyle,,1880.0,Boyle
47163,Helen  Boyle,,1869.0,Boyle
47164,Catherine Campbell Smythe,,1880.0,Smythe
47165,David  Smythe,,,Smythe
47166,George David Boyle,1828.0,1901.0,Boyle
47167,Robert  Boyle,1830.0,1869.0,Boyle
47168,Mary Frances Elphinstone,,1880.0,Elphinstone
47169,Robert  Dalrymple-Horn-Elphinstone,,,Dalrymple-Horn-Elphinstone
47170,David  Boyle,1833.0,1915.0,Boyle
47171,Robert Elphinstone Boyle,1837.0,1924.0,Boyle
47172,Alexander James Boyle,1842.0,1909.0,Boyle
47173,Gr\x91me  Boyle,1848.0,1899.0,Boyle
47174,Elizabeth Magdalene Gr\x91me Boyle,,1925.0,Boyle
47175,Mary Helen Boyle,,1919.0,Boyle
47176,Helen Jane Boyle,,1928.0,Boyle
47177,Dorothea Elizabeth Thomasina HunterBlair,,1923.0,HunterBlair
47178,Edward  Hunter-Blair,,,Hunter-Blair
47179,Patrick James Boyle,1874.0,1963.0,Boyle
47180,Edward George Boyle,1875.0,1898.0,Boyle
47181,James  Boyle,1880.0,1914.0,Boyle
47182,John David Boyle,1884.0,,Boyle
47183,Alan Reginald Boyle,1886.0,,Boyle
47184,Augusta Helen Elizabeth Boyle,1876.0,,Boyle
47185,Alice Mary Boyle,1877.0,,Boyle
47186,Dorothy Montagu Boyle,1879.0,,Boyle
47187,Hyacinthe Mary Bell,,1977.0,Bell
47188,William A Bell,,,Bell
47189,David William Maurice Boyle,1910.0,1984.0,Boyle
47190,Patrick James Boyle,1917.0,1946.0,Boyle
47191,Grizel Mary Boyle,1913.0,1942.0,Boyle
47192,Hersey Margaret Boyle,1914.0,,Boyle
47193,Margaret Dorothea Boyle,1920.0,,Boyle
47194,Dorothea  Lyle,,,Lyle
47195,Archibald Moir Park Lyle,,,Lyle
47196,Patrick Robin Archibald Boyle,1939.0,,Boyle
47197,Sarah Dorothea Boyle,1941.0,,Boyle
47198,Nichola Jane Eleanora Boyle,1946.0,,Boyle
47199,Isabel Mary James,,,James
47200,David Michael Douglas Boyle,1978.0,,Boyle
47201,John  Shirley,,1570.0,Shirley
47202,Jane  Lovett,,,Lovett
47203,Thomas  Lovett,,,Lovett
47204,George  Shirley,,1622.0,Shirley
47205,Frances  Berkeley,,1595.0,Berkeley
47206,Thomas  Shirley,,,Shirley
47207,Dorothy  Wroughton,,,Wroughton
47208,Thomas  Wroughton,,,Wroughton
47209,Henry  Unton,,,Unton
47210,William  Stafford,,,Stafford
47211,Ann Margaret Harkness,,,Harkness
47212,Joseph Welsh Park Harkness,,,Harkness
47213,_____  Bateman,,,Bateman
47214,Jones  Bateman,,,Bateman
47215,Emma Mary Palmer,,,Palmer
47216,Joseph  Palmer,,,Palmer
47217,Isabella  Raymond,,1808.0,Raymond
47218,Samuel  Raymond,,,Raymond
47219,John  Mayne,,,Mayne
47220,Anna Maria Plowden,,1822.0,Plowden
47221,Francis  Plowden,,,Plowden
47222,William  Cochrane,1722.0,1730.0,Cochrane
47223,William  Cochrane,1746.0,1747.0,Cochrane
47224,Elizabeth  Myrton,,,Myrton
47225,John  Cochrane,,,Cochrane
47226,David  Murray,,1668.0,Murray
47227,Jean  Carnegie,,,Carnegie
47228,Anthony Adrian Keith-Falconer,,1804.0,Keith-Falconer
47229,Christina Elizabeth Sighterman,,1809.0,Sighterman
47230,Jan Albert Sighterman,,,Sighterman
47231,William  Keith-Falconer,1766.0,1812.0,Keith-Falconer
47232,Maria  Bannerman,1770.0,1826.0,Bannerman
47233,Alexander  Bannerman,,,Bannerman
47234,Mary  Gordon,,,Gordon
47235,James  Gordon,,,Gordon
47236,William  Keith-Falconer,1799.0,1846.0,Keith-Falconer
47237,Maria  Keith-Falconer,1795.0,1864.0,Keith-Falconer
47238,Frances  Cavendish,1660.0,1690.0,Cavendish
47239,Charlotte  Colepeper,,,Colepeper
47240,Thomas  Colepeper,,,Colepeper
47241,Willielma  Maxwell,1743.0,1786.0,Maxwell
47242,William  Maxwell,,,Maxwell
47243,Elizabeth  Hairstanes,,,Hairstanes
47244,William  Hairstanes,,,Hairstanes
47245,Duncan  Campbell,,,Campbell
47246,John  Campbell,,1675.0,Campbell
47247,Colin  Campbell,,1715.0,Campbell
47248,Alexander  Campbell,,,Campbell
47249,Elizabeth  Maitland,,,Maitland
47250,William Erskine Campbell,,1807.0,Campbell
47251,John Breadalbane Campbell,1801.0,1812.0,Campbell
47252,John Breadalbane Campbell,,,Campbell
47253,William Bowie Stuart Campbell,,,Campbell
47254,A  Partridge,,,Partridge
47255,Patricia Mary Coles,,,Coles
47256,Frank  Coles,,,Coles
47257,Geoffrey Howard Fitze,,,Fitze
47258,Clytie  Hanbury,,,Hanbury
47259,Charles  Hanbury,,,Hanbury
47260,Janet  Murray,,,Murray
47261,Patrick  Murray,,,Murray
47262,Catherine  Werden,,,Werden
47263,Robert  Werden,,,Werden
47264,Edward Lambert Gosling,,,Gosling
47265,Francis  Gosling,,,Gosling
47266,John  Blaquiere,,,Blaquiere
47267,Eleanor  Dobson,,,Dobson
47268,Robert  Dobson,,,Dobson
47269,James Campbell Gore Ouseley Fitzmaurice,1866.0,1934.0,Fitzmaurice
47270,Aim\x82e Edith Emily Fitzmaurice,,1890.0,Fitzmaurice
47271,Mabel Madeline Rhoda Fitzmaurice,,1934.0,Fitzmaurice
47272,Isabella Annie Fitzmaurice,,1948.0,Fitzmaurice
47273,Frederick Robert St.John,1831.0,1923.0,St.John
47274,George Richard St.John,1761.0,1824.0,St.John
47275,Charlotte  Collins,,1803.0,Collins
47276,Thomas  Collins,,,Collins
47277,Henry  St.John,1786.0,1851.0,St.John
47278,Isabella Charlotte Antoinette S Hompesch,,1848.0,Hompesch
47279,Ferdinand  St.John,1804.0,1865.0,St.John
47280,John Henry St.John,1829.0,1912.0,St.John
47281,Charles Louis St.John,1831.0,1897.0,St.John
47282,Charles Robert St.John,1807.0,1844.0,St.John
47283,Isabella  St.John,,,St.John
47284,Antonia  St.John,,,St.John
47285,Selina Charlotte Keatinge,,1865.0,Keatinge
47286,Maurice St.Leger Keatinge,,,Keatinge
47287,Martha  Brabazon,,,Brabazon
47288,Grace  Leigh,,1812.0,Leigh
47289,John  Leigh,,,Leigh
47290,Maurice William Ferdinand St.John,1827.0,1914.0,St.John
47291,Frederick Oliver St.John,1886.0,1977.0,St.John
47292,George Ronald St.John,1888.0,,St.John
47293,Terence Alexander de St.John,1896.0,1951.0,St.John
47294,Violet Rhoda St.John,,,St.John
47295,Dorothy Emily Olga St.John,,,St.John
47296,Natalie Edith St.John,,,St.John
47297,Dotie  Burney,,,Burney
47298,Sydney Bernard Burney,,,Burney
47299,Elizabeth  Pierce,,,Pierce
47300,E H Pierce,,,Pierce
47301,Oliver Peter St.John,1938.0,,St.John
47302,Mary Juliet Scott-Brown,,,Scott-Brown
47303,Walter Graham Scott-Brown,,,Scott-Brown
47304,Mary Barbara Albertson,,,Albertson
47305,David B Albertson,,,Albertson
47306,_____  Huck,,,Huck
47307,Oliver Robert St.John,1969.0,,St.John
47308,Juliet Elizabeth St.John,1964.0,,St.John
47309,Nicola Jane St.John,1966.0,,St.John
47310,Lucy Margaret St.John,1972.0,,St.John
47311,Consuela Hazel Davies,,,Davies
47312,Joseph Ronald Davies,,,Davies
47313,Elizabeth  Douglas,,,Douglas
47314,Samuel  Douglas,,,Douglas
47315,Annabella  Cane,,,Cane
47316,Edward  Cane,,,Cane
47317,Walter Robert Stewart,,,Stewart
47318,Fanny Mary Rodney,,,Rodney
47319,Edward  Rodney,1783.0,1828.0,Rodney
47320,Mabella  Grady,,,Grady
47321,Standish  Grady,,,Grady
47322,Alexander  Grant,,1772.0,Grant
47323,Martha Willet Miller,,,Miller
47324,Anne Rebecca Craven,,,Craven
47325,John  Craven,1708.0,1752.0,Craven
47326,Adam  Duncan,,,Duncan
47327,Henrietta  Dundas,,,Dundas
47328,Joanna  Trotter,,,Trotter
47329,Thomas  Trotter,,,Trotter
47330,Mary  Campbell,,,Campbell
47331,William  Dalrymple,1734.0,1744.0,Dalrymple
47332,John  Dalrymple,,1742.0,Dalrymple
47333,Charles  Dalrymple,,,Dalrymple
47334,Hugh  Dalrymple,,,Dalrymple
47335,George  Dalrymple,,,Dalrymple
47336,Sarah  Syme,,,Syme
47337,Alexander  Syme,,,Syme
47338,Janet  Kennedy,,,Kennedy
47339,David  Dunbar,,,Dunbar
47340,_____  Kennedy,,,Kennedy
47341,James  Dalrymple,1669.0,1669.0,Dalrymple
47342,James  Dalrymple,1676.0,1682.0,Dalrymple
47343,Caroline  Daglish,,,Daglish
47344,Charlotte  Bouverie,,,Bouverie
47345,Susan  Randall,,,Randall
47346,William  Randall,,,Randall
47347,Archibald  Primrose,1717.0,,Primrose
47348,James  Primrose,,,Primrose
47349,Catherine  Canham,,1752.0,Canham
47350,Alexander Henry Gough,,,Gough
47351,Anne  Neville,,,Neville
47352,Sandford  Neville,,,Neville
47353,George Douglas James,,,James
47354,Ursula Vanda Maud Vivian,,1984.0,Vivian
47355,Geoffrey Crespigny Brabazon Vivian,,,Vivian
47356,Philip Alexander Clement Bridgewater,,,Bridgewater
47357,William Fane Wrixon-Becher,,,Wrixon-Becher
47358,Elizabeth  Wauchope,,,Wauchope
47359,George  Wauchope,,,Wauchope
47360,Louisa Penuel Forbes,,,Forbes
47361,Maria  Murray,,1858.0,Murray
47362,George  Murray,1706.0,1785.0,Murray
47363,Diana  Macdonald,,1845.0,Macdonald
47364,Alexander  Macdonald,,,Macdonald
47365,John  Boyle,1756.0,,Boyle
47366,William  Ross,,,Ross
47367,David  Boyle,,1710.0,Boyle
47368,William  Boyle,1713.0,1715.0,Boyle
47369,David  Boyle,,,Boyle
47370,Grizel  Boyle,,,Boyle
47371,John  Boyle,,,Boyle
47372,Lewis  Edwards,,,Edwards
47373,Henry  Shirley,1691.0,1745.0,Shirley
47374,Laurence  Shirley,1693.0,1743.0,Shirley
47375,George  Shirley,1705.0,1787.0,Shirley
47376,Sewallis  Shirley,,1765.0,Shirley
47377,Anne  Shirley,,1779.0,Shirley
47378,Anne  Clarges,,1782.0,Clarges
47379,Walter  Clarges,,,Clarges
47380,Laurence  Shirley,1720.0,1760.0,Shirley
47381,Washington  Shirley,1722.0,1778.0,Shirley
47382,Robert  Shirley,1723.0,1787.0,Shirley
47383,Walter  Shirley,1726.0,1786.0,Shirley
47384,Thomas  Shirley,1733.0,1814.0,Shirley
47385,Mary  Meredith,1738.0,1807.0,Meredith
47386,Amos  Meredith,,,Meredith
47387,William  Meredith,,,Meredith
47388,Frederick  Campbell,1729.0,1816.0,Campbell
47389,Anne  Elliot,1723.0,1791.0,Elliot
47390,John  Elliot,,,Elliot
47391,Catherine  Cotton,,1786.0,Cotton
47392,Rowland  Cotton,,,Cotton
47393,Robert  Shirley,1756.0,1827.0,Shirley
47394,Washington  Shirley,1760.0,1842.0,Shirley
47395,Elizabeth  Prentise,,1799.0,Prentise
47396,John  Prentise,,,Prentise
47397,Robert Sewallis Shirley,1778.0,1824.0,Shirley
47398,Elizabeth  Mundy,,1827.0,Mundy
47399,Wrightson  Mundy,,,Mundy
47400,Frances  Ward,,1812.0,Ward
47401,William  Ward,,1758.0,Ward
47402,Robert William Shirley,1783.0,1830.0,Shirley
47403,Sarah  Davy,,1835.0,Davy
47404,William  Davy,,,Davy
47405,Anne  Weston,1799.0,1839.0,Weston
47406,Richard  Weston,,,Weston
47407,Washington Sewallis Shirley,1822.0,1859.0,Shirley
47408,Robert William Devereaux Shirley,1825.0,1849.0,Shirley
47409,Frederick Henry Walsh,,,Walsh
47410,Sewallis Edward Shirley,1847.0,1912.0,Shirley
47411,Augusta Amelia Shirley,,1938.0,Shirley
47412,Ina Maud Hedges-White,1852.0,1907.0,Hedges-White
